"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Wdr48",0.169571714286185,0.336955821561316,1.98618102230841,0.0497677248068698,0.965329086053778,-6.96134505397432
"Srpk1",0.252762435714103,1.07750480988395,1.98599713430129,0.049788472196383,0.965329086053778,-6.96169979743045
"Cep85l",0.0848556880965839,0.0697304419214529,1.98337032621404,0.0500856497445863,0.968905367100205,-6.96676393358652
"Elp6",0.0954966033314785,0.0809026005816584,1.98327622471291,0.0500963236354084,0.968905367100205,-6.96694523387087
"Capn15",0.181743636669499,0.369043847464903,1.98301965215315,0.0501254363797053,0.968905367100205,-6.96743951800387
"Iqank1",0.104368876521151,0.0849642197606819,1.98196109434936,0.0502457009623189,0.97024601280733,-6.969478192918
"Ano9",0.189462096337721,0.325173633049569,1.9812307564984,0.0503288189564222,0.970504211766683,-6.97088416317726
"Cox7a1",-0.0602406885299015,0.0477020267285504,-1.9804638982751,0.0504162191116506,0.970504211766683,-6.97235992333445
"Ticrr",0.104806739340788,0.0958463997474485,1.98021771613728,0.0504443042777959,0.970504211766683,-6.97283357013912
"Acsl4",-0.143945542458522,0.276265938281954,-1.98005603662489,0.0504627563807536,0.970504211766683,-6.97314460691067
"Abhd6",-0.132448522308471,0.183370113106086,-1.97852989224172,0.0506372147017266,0.97122370526272,-6.97607942567068
"Eif3h",-0.0781214279374179,0.0919065900550745,-1.9771145473438,0.0507994653515527,0.97122370526272,-6.97879930474206
"Noxo1",0.254443774606275,0.67559384474445,1.97653983667883,0.0508654744391694,0.97122370526272,-6.97990321704746
"Parp10",0.127539490244119,0.137341048595635,1.97613837071519,0.050911628549907,0.97122370526272,-6.98067418250905
"Irf2bp1",-0.1774231978686,0.370761426253522,-1.97608444365907,0.0509178309287082,0.97122370526272,-6.98077773168587
"Synpo",-0.0762311050206529,0.0787173083828784,-1.97608011775841,0.05091832849667,0.97122370526272,-6.98078603804228
"Gpbp1",0.206272713345717,0.432999524261114,1.97598881516741,0.0509288311456155,0.97122370526272,-6.98096134833275
"Nfat5",0.253753403260245,0.771561052781623,1.97506092750382,0.0510356717077921,0.97122370526272,-6.98274256259222
"Taok1",0.213078072245113,0.56463115840692,1.97466122883364,0.0510817532331063,0.97122370526272,-6.98350960353308
"Morn4",-0.0675446429553538,0.0294253890102532,-1.97454470512639,0.0510951939852765,0.97122370526272,-6.98373319110408
"Slc6a6",-0.206378089003091,0.673503390304699,-1.97400421475791,0.0511575776721121,0.97122370526272,-6.98477013323963
"Tent2",-0.11544138342822,0.187550431151851,-1.97392300892427,0.0511669560844114,0.97122370526272,-6.98492590566074
"Rpe",0.184951088079892,0.540900572237442,1.97365018269257,0.0511984753224642,0.97122370526272,-6.98544920894173
"Mtf2",0.16234552108061,0.270633219190476,1.9735193973023,0.0512135906285237,0.97122370526272,-6.98570004242602
"Mtcl1",0.216266492884298,0.495622918895056,1.97076917747081,0.0515323222561727,0.97461343783302,-6.99097113308865
"Slc25a3",-0.251051692579435,1.28733169070229,-1.96983855494217,0.0516405559578507,0.97461343783302,-6.99275323154013
"Spata24",0.106950331548608,0.118737945813238,1.96943856040505,0.0516871356159426,0.97461343783302,-6.99351896310091
"Zfp346",0.110866907779863,0.113822155497653,1.96943694923876,0.0516873233095853,0.97461343783302,-6.9935220471544
"Tbpl1",0.18397132533902,0.387194992353838,1.96886048531628,0.0517545159419954,0.97461343783302,-6.99462534994465
"Tmem189",-0.217301620239275,0.699621341325279,-1.96860812382432,0.0517839545375427,0.97461343783302,-6.9951082543066
"Krt8",-0.319840230982528,3.76023550611237,-1.9685227984656,0.0517939111695616,0.97461343783302,-6.99527151502907
"Arl5b",-0.172580689133614,0.37470376885406,-1.96845839238082,0.0518014278044414,0.97461343783302,-6.99539474467877
"Akap12",0.164686646993249,0.171295446326138,1.96761276695659,0.0519002041024398,0.97469761114523,-6.99701235341289
"Oas3",-0.075486702164316,0.0511341023566012,-1.96754451220679,0.0519081838140725,0.97469761114523,-6.99714289084071
"Oas1g",-0.0691774921913388,0.0301367292714744,-1.96677217348391,0.051998551108818,0.974773652250096,-6.99861969925819
"Acta1",-0.0459513887943626,0.0200184268015043,-1.96627400947048,0.0520569095056703,0.974773652250096,-6.99957196672378
"Gas8",0.165337723502094,0.303308763380193,1.96601419129566,0.0520873684733196,0.974773652250096,-7.00006853467711
"Ino80c",-0.138652163266688,0.197900890679154,-1.96562520085969,0.0521329988310829,0.974773652250096,-7.0008118648964
"Dlc1",-0.0413115369492249,0.0270183044854352,-1.96532736972033,0.0521679587226558,0.974773652250096,-7.00138090486946
"Gtf3c6",0.194212041768764,0.457038562686746,1.96461719219693,0.0522514008085568,0.975376540656498,-7.00273745719625
"Ccdc9b",0.267744403355007,0.547604986713298,1.96361657219429,0.0523691606022714,0.976618230840205,-7.00464803113808
"Nedd1",0.143394093475389,0.161882579472586,1.96313471330699,0.0524259493589509,0.976721572661042,-7.0055677664586
"Acer3",0.165791063236589,0.339044763553796,1.96268963355523,0.0524784499923617,0.976744900785568,-7.00641711502062
"Tmsb4x",-0.28693918192835,3.94712886659564,-1.96223952120373,0.0525315896336744,0.976780065198243,-7.00727588608161
"Brd2",0.222716777312937,0.897368947908856,1.96152789803433,0.0526156960459702,0.977192483445423,-7.00863322273669
"Fndc3a",0.184732902074443,0.459393427159102,1.96113031274352,0.0526627362025639,0.977192483445423,-7.00939137105459
"Serpine1",-0.0761183043327516,0.0497937006204906,-1.96065831520587,0.0527186267402051,0.977192483445423,-7.01029123010901
"Baz2a",0.216172995155586,0.914082016010538,1.9603188276019,0.0527588575195624,0.977192483445423,-7.01093833622276
"Usp49",0.135839364791742,0.207708154569862,1.95863773602421,0.0529584583405496,0.979543292164156,-7.0141411800184
"Mylk",0.0785916721018286,0.076489471573548,1.95838460376375,0.0529885688767115,0.979543292164156,-7.01462323151164
"C77080",-0.26326046964242,1.3430078583891,-1.95651382620061,0.0532115517673792,0.982528305145539,-7.01818405165645
"Pcdhga8",0.0625895037510005,0.0353227892456142,1.95542744171504,0.0533414056288141,0.982528305145539,-7.02025041945505
"Mmp15",-0.264528577098018,1.26383912634532,-1.95493939964807,0.0533998279494847,0.982528305145539,-7.02117835853463
"Cfap298",-0.171580603097744,0.327789630218366,-1.95418058693018,0.05349077130526,0.982528305145539,-7.02262070159005
"Zfp763",0.0588683869748116,0.0392344914926727,1.95413406001624,0.0534963518041721,0.982528305145539,-7.02270912257727
"Ccdc88c",0.205691573722364,0.593528636068474,1.95408003944552,0.0535028317212586,0.982528305145539,-7.02281178226393
"Ier2",-0.256390378829158,0.727484013219407,-1.95355989912372,0.0535652580475537,0.982528305145539,-7.02380011277594
"Sem1",-0.261989094384333,1.61635302488166,-1.95244887689517,0.0536988077956274,0.982528305145539,-7.02591037544797
"Polr2g",-0.116181833557486,0.150095998674922,-1.95221961981015,0.0537264005999481,0.982528305145539,-7.02634568531119
"Prkcz",0.141267578053803,0.193756857132894,1.95139463458636,0.0538257931840939,0.982528305145539,-7.02791176299604
"Atn1",-0.211752494401728,0.675350889334612,-1.95135265934604,0.0538308544408706,0.982528305145539,-7.02799142862375
"Eya3",0.171193525346955,0.319630077961577,1.95060793972512,0.0539207177178299,0.982528305145539,-7.02940458264158
"Ddo",0.0682255621943502,0.0536855362664057,1.94983389028607,0.05401425483275,0.982528305145539,-7.03087286236016
"Uckl1",0.18823302561463,0.373570358715109,1.94981341393135,0.0540167310867015,0.982528305145539,-7.03091169624087
"Zfp292",0.24516261265884,0.812257707656708,1.94920799233781,0.0540899896252317,0.982528305145539,-7.03205972160112
"Brd9",0.151530750177998,0.262760901066055,1.94906760580729,0.0541069889978536,0.982528305145539,-7.03232588115347
"Ddx41",0.190575994913154,0.423041342731471,1.9485854951032,0.0541654021363659,0.982528305145539,-7.03323978213211
"Slc7a8",0.091269904532259,0.0577455571542142,1.94854208030853,0.0541706649483569,0.982528305145539,-7.0333220700117
"Tsc2",0.176047470856309,0.284062650974477,1.94792714446547,0.0542452550023702,0.982528305145539,-7.03448742960533
"Hsd17b10",-0.148138970247861,0.273940086440457,-1.94765430634268,0.0542783773805734,0.982528305145539,-7.03500437363236
"Trim65",0.178431291312714,0.287890948787176,1.9471410678545,0.0543407306352698,0.982528305145539,-7.03597662035615
"Baiap2l2",0.250635615077419,0.373889435216532,1.94701478764945,0.0543560816918114,0.982528305145539,-7.03621580124597
"Spink4",0.138264927662753,0.139465704316707,1.94660627440717,0.0544057671294634,0.982528305145539,-7.03698944687347
"Pom121",-0.158498150094857,0.332163735102104,-1.94615305886456,0.0544609344866694,0.982528305145539,-7.03784757407122
"Akt1",-0.218760155872128,1.28264520116674,-1.94518867513189,0.0545784811082387,0.982528305145539,-7.03967294101163
"Commd2",-0.151020520895274,0.262877482385246,-1.9449088811169,0.0546126247660158,0.982528305145539,-7.0402023728306
"Dbt",-0.0711657551275748,0.0578326844337891,-1.94454594581647,0.0546569412154359,0.982528305145539,-7.04088902110499
"Wdr46",-0.170785904146559,0.305563708037635,-1.94441150985208,0.0546733643316968,0.982528305145539,-7.04114333443341
"Herpud2",0.117034798459523,0.144264292055573,1.94350982201542,0.0547836253485724,0.982528305145539,-7.04284864163208
"Ppil6",0.0398878794448523,0.022510981468877,1.9419072794517,0.0549800535105295,0.982528305145539,-7.0458776233964
"Jade1",-0.144652890101365,0.262966855418478,-1.94166296059121,0.0550100526665086,0.982528305145539,-7.04633920947922
"Bud31",0.195973612173391,0.572708576230913,1.94155416173342,0.0550234161986686,0.982528305145539,-7.04654474337071
"Wipf1",-0.118749623894856,0.152892423089583,-1.94129483926273,0.0550552793048778,0.982528305145539,-7.04703459109821
"Dok4",-0.160162545368703,0.299534597334112,-1.94101405180715,0.0550897974326173,0.982528305145539,-7.04756491676791
"Cfap47",-0.0226406532072687,0.00986325486257248,-1.94084861366152,0.0551101438624293,0.982528305145539,-7.04787734791922
"Ankrd46",0.143781962821238,0.254874861588407,1.94081946093828,0.055113729872468,0.982528305145539,-7.04793240049269
"Arhgap8",-0.115493364948171,0.149862329734725,-1.94065102225242,0.0551344529978849,0.982528305145539,-7.04825046839688
"Zfp236",0.144630113619299,0.268316213315922,1.9399171554267,0.0552248180921821,0.982528305145539,-7.04963595286905
"St3gal4",0.282542413282432,0.964690469994823,1.93971870051164,0.0552492764630132,0.982528305145539,-7.05001053713509
"Lsm4",-0.23864469289068,0.685232263829876,-1.939557501615,0.0552691499996971,0.982528305145539,-7.05031477440338
"Micall2",-0.203138686259395,0.537965027577449,-1.93924718070255,0.055307425194604,0.982528305145539,-7.05090038975429
"Myh9",-0.243724556052315,0.945610380547971,-1.93918396588368,0.0553152249027317,0.982528305145539,-7.05101967357263
"Mxi1",0.137958887406217,0.224930550178252,1.9375896198571,0.0555122499007497,0.984612336922092,-7.05402694829642
"Senp5",-0.133450058082878,0.199643154687522,-1.93685222535554,0.0556035757046289,0.984612336922092,-7.05541705506717
"Mex3c",-0.216597023024224,0.556267270504492,-1.93652149930139,0.0556445771592627,0.984612336922092,-7.05604036729103
"Wdr25",0.0268032675572181,0.0151265965421924,1.93616957666441,0.0556882345186131,0.984612336922092,-7.056703519864
"Lamc2",-0.342268370761865,1.90720702725204,-1.93590655464199,0.0557208823263992,0.984612336922092,-7.05719907777909
"Pik3c2g",0.159206666824976,0.250626348709061,1.93573229621023,0.0557425211993776,0.984612336922092,-7.05752736246452
"Gas2l1",-0.229330476671305,0.833740744946599,-1.93526083191109,0.0558011018026343,0.984734443755933,-7.05841541459442
"Tob2",-0.193277402880723,0.445480132098852,-1.93417840347214,0.0559357931935945,0.986146681858881,-7.06045352233804
"Srsf11",0.261237583450276,1.01181518738143,1.93348682111436,0.0560219937026139,0.986146681858881,-7.06175515114589
"Alpk1",0.113206059455699,0.116055913426235,1.93333364639879,0.0560411009558851,0.986146681858881,-7.06204338324431
"Vipas39",0.164621433972359,0.264425959773237,1.93295710266973,0.0560880950278098,0.986146681858881,-7.06275184350757
"Poc1b",-0.141681950391101,0.227799347152896,-1.9321656305189,0.0561869823332336,0.986974835289492,-7.06424056687257
"Tomm7",-0.196205547829168,0.506405026818804,-1.93164011957383,0.0562527215585052,0.987219723925922,-7.06522871681329
"Cenpx",-0.176841010842721,0.3244445556888,-1.93110462052485,0.0563197771150008,0.98743448559792,-7.06623539149777
"Tradd",-0.17291644786422,0.368458972330884,-1.92988263565589,0.0564730478915077,0.98743448559792,-7.06853160849278
"Psma6",-0.196998715825046,0.539208845803524,-1.92934919198011,0.0565400669474465,0.98743448559792,-7.06953357324888
"Clba1",-0.0595976393327377,0.0503666151225609,-1.92927829699701,0.0565489788769433,0.98743448559792,-7.06966671561714
"Map3k11",-0.217136024612785,0.659929576492589,-1.92890020883418,0.0565965268982273,0.98743448559792,-7.07037669701167
"Cxxc5",0.136177088776943,0.170481742858126,1.92856854671028,0.0566382642300711,0.98743448559792,-7.07099939237692
"Zfp787",-0.1654867820793,0.337561392245715,-1.92834088713628,0.056666928625041,0.98743448559792,-7.07142676553683
"Atp6v1a",-0.185427451562571,0.333898089001011,-1.92800675678284,0.05670902084464,0.98743448559792,-7.07205392583328
"Lrrc75a",0.145634421503937,0.22583854192842,1.92760339089755,0.0567598702273125,0.98743448559792,-7.07281090638121
"Ddn",-0.0247802509349388,0.0107953568429436,-1.9269821197075,0.0568382646780761,0.98743448559792,-7.07397653354996
"Bnip3l",-0.113052190327513,0.107664263942793,-1.92659480369831,0.0568871840057104,0.98743448559792,-7.07470303825875
"Srfbp1",0.130045715219666,0.185403842344491,1.92655276760507,0.0568924954456394,0.98743448559792,-7.07478187895078
"Prdx1",-0.28489666470801,1.21256498887205,-1.92539168155862,0.0570393692727158,0.98743448559792,-7.07695892003317
"Tbc1d5",0.111414997979807,0.136473728843065,1.92485499468142,0.0571073666510686,0.98743448559792,-7.07796479850172
"Fbxl5",0.207574077798204,0.679120317987989,1.92473907263941,0.0571220627759077,0.98743448559792,-7.07818202971836
"Upk1b",0.062846220036143,0.0354676687332688,1.92403957693479,0.0572108097845474,0.98743448559792,-7.07949258660015
"Apol9a",-0.0479330131975075,0.0208817087197062,-1.92393211633468,0.057224453926904,0.98743448559792,-7.07969388279386
"Atf7",0.176836941858205,0.373582055419796,1.92340677610115,0.0572911952916224,0.98743448559792,-7.08067780478805
"Prkag2",0.159565064769072,0.318066274416786,1.92339919017973,0.0572921595191228,0.98743448559792,-7.08069201081075
"Grpel1",-0.209447533974374,0.516231227071884,-1.92332849573852,0.0573011459715252,0.98743448559792,-7.08082439655689
"Tsg101",0.22822053646634,0.99083661201232,1.92070952560817,0.0576349007186031,0.989841712350643,-7.08572562027438
"Khsrp",-0.239358173925374,0.875844365579164,-1.92052848632964,0.0576580323933327,0.989841712350643,-7.08606419381554
"Akap7",0.105404090262406,0.110790491920429,1.92019215746818,0.0577010264611152,0.989841712350643,-7.08669310603432
"Ccdc167",0.103915152010552,0.114895291079541,1.92016522847895,0.0577044700553243,0.989841712350643,-7.08674345700071
"Cep152",0.142892835828433,0.188037616051285,1.91975973434218,0.0577563443370162,0.989841712350643,-7.08750155776071
"Clec2e",0.0792036598291656,0.0446990951511131,1.91957144373522,0.057780445458607,0.989841712350643,-7.08785353019476
"Tec",0.131028946408985,0.190114023832013,1.91914106572104,0.0578355655382506,0.989841712350643,-7.08865791728355
"Gabpb2",0.200555420620018,0.673764011142261,1.91897907792785,0.0578563233935997,0.989841712350643,-7.08896063307171
"AW549877",0.218898172824206,0.548208796822557,1.91845228052757,0.0579238730837123,0.990108607266792,-7.08994492524605
"Umad1",0.128708574298747,0.203972238291539,1.91778403936859,0.0580096554153779,0.990641946677134,-7.09119313630775
"Mgat2",-0.114976336762162,0.158018327144999,-1.91739979041901,0.0580590300875365,0.990641946677134,-7.09191069401942
"Atp8a2",0.0852288550834422,0.0936489583112317,1.91662137163698,0.0581591628860225,0.991462867124064,-7.09336392674771
"Akt1s1",-0.227784813454676,0.83755049402101,-1.91455052079241,0.0584262586042412,0.992553401764899,-7.09722733700942
"Tgfbi",-0.124568991400172,0.117311022548587,-1.91407420432,0.0584878393976012,0.992553401764899,-7.09811541138626
"Tmem14c",0.227004821987566,0.829169316150285,1.91354295471212,0.0585565867939756,0.992553401764899,-7.09910566442785
"Cdnf",-0.029133121963567,0.0126916570930391,-1.91301300813473,0.0586252334334538,0.992553401764899,-7.10009323420757
"Pkn3",-0.106921073067595,0.143085578703131,-1.91291155705613,0.0586383826347735,0.992553401764899,-7.10028226205792
"Psmc2",-0.193587905532091,0.496132393711515,-1.91287475211303,0.0586431535840978,0.992553401764899,-7.1003508362498
"Gsdmd",0.273831097396732,1.20510284565846,1.91264094897838,0.0586734686478051,0.992553401764899,-7.10078642468388
"Exosc3",0.143015276518941,0.25404476525978,1.91218335013909,0.0587328394363062,0.992553401764899,-7.10163881400552
"Ccr7",-0.0249376289773698,0.0108639175742997,-1.91212025885933,0.0587410291339632,0.992553401764899,-7.10175632202184
